"Y","X"
7.60034533325359,0.788029052782804
0.721354578716422,0.013511992059648
1.34026955167046,0.211492799688131
7.77628759726221,0.919657339109108
6.69006859318102,0.560152386315167
3.69108935413801,0.217063768301159
3.40571969738653,0.319025783101097
4.1534740755126,0.345626234309748
4.89429911337592,0.474877655273303
-0.265484432532297,0.00963053549639881
6.19617868416923,0.652183573227376
5.09424717250614,0.548439149279147
5.17384763198837,0.77247215830721
-0.336622523964757,0.230419172206894
7.62724074618275,0.894027384230867
4.4801963908976,0.55741415428929
5.74131037232986,0.579160501481965
6.72628223913323,0.548448571469635
10.6590954554206,0.914384468691424
4.08211253632177,0.442404315574095
3.18142295531877,0.224003077019006
8.43971457273236,0.724605042021722
1.20986098404698,0.308145151007921
2.09272176152821,0.542458290467039
4.24929838010039,0.331836752127856
3.66539060530874,0.33459020126611
6.02407840112282,0.685732041252777
8.9441617722075,0.780989371938631
2.38110388334492,0.113983370829374
3.34521041822316,0.0891760131344199
3.51902118309233,0.164923446718603
2.30058660442041,0.190004688920453
6.54500960159801,0.746238380204886
0.526706033021025,0.0404320331290364
5.53715878685619,0.272105164593086
3.74469136462807,0.0677042233292013
10.4204769908195,0.862135836621746
10.266263223754,0.923262207536027
2.8089695636077,0.228996016317979
2.28473972110918,0.323579882038757
0.382649931208348,0.180554613471031
0.350343649166513,0.170487919356674
1.46267288019071,0.207782969810069
2.66469981419919,0.249565498204902
7.97186057872669,0.726517214905471
7.32270038264512,0.649500128114596
0.677639571139799,0.0473780375905335
3.16629299375453,0.239158120937645
2.74662043123922,0.383698175195605
1.8193076624215,0.170674460474402
1.49020268622969,0.0100489165633917
10.1155054555187,0.984904578654096
1.79129910800298,0.254190950654447
7.76163249756099,0.829899689182639
6.97047562568451,0.757836947217584
4.39692725152578,0.574228167766705
7.82494717909348,0.829775784630328
7.62324967627166,0.62583716888912
10.4251744951599,0.720561602385715
10.0677672544018,0.811590538593009
10.6782560477516,0.86152731673792
7.11496617469699,0.621859159786254
4.05169272148702,0.290938269114122
10.4027070073653,0.800623009679839
1.9021860526685,0.118207630934194
2.22896674144665,0.313536785542965
6.84971750516122,0.651429037563503
11.2780705754269,0.898882453329861
5.69440281723466,0.580601868918166
0.618948999322084,0.189656127477065
0.508965312132779,0.142120328266174
2.27199657341527,0.547704419353977
4.08036523776418,0.708423761883751
9.0660574410967,0.939584959996864
-0.061513569201198,0.0512873257976025
8.25534043087876,0.643522492609918
11.0975326560948,0.989600246539339
1.51384884551047,0.335990857798606
0.174057178952952,0.215952312806621
4.30018232873016,0.378152521094307
4.394987650345,0.294329044641927
8.57932047734601,0.964498527580872
4.72192227560639,0.520720896311104
0.770651465981142,0.136837639380246
1.32122157764106,0.0291710570454597
2.67035239314245,0.20350568392314
5.9970930571608,0.722142465412617
9.38746545421028,0.853623702889308
6.34470122096155,0.599960614694282
7.610854263154,0.637765623396263
11.8709397371772,0.957688832422718
3.97259156654093,0.385050884447992
0.565634035892409,0.163685649633408
6.10455172434283,0.825356217566878
0.94945969117983,0.243969804607332
8.89327415121857,0.81528389477171
7.15871622778253,0.616730758920312
1.86908351848468,0.437802437692881
-3.05084869265034,0.079377461457625
-0.246108850521969,0.0777226381469518
8.05389113021184,0.585716381436214
2.42250314045551,0.0708049891982228
0.0722759738469914,0.104299433063716
0.0856119632336513,0.0248596470337361
3.8952086454321,0.300015305867419
8.43898695246085,0.663218434667215
10.9585841564306,0.900293261744082
0.673646527587377,0.099800810450688
2.61532825345687,0.422065008198842
7.25995281133334,0.821944099850953
3.5282152266397,0.513427058234811
-0.0967596683189595,0.151608239160851
8.95763786518033,0.958530770847574
8.64467463411352,0.692774754250422
4.27261430833429,0.314281742554158
7.34962206923356,0.794045540038496
1.36903468468792,0.036532731493935
3.12511399060516,0.201646994566545
3.16980050117842,0.348175579914823
2.40185549826092,0.402449578745291
0.547681227457836,0.204187854891643
8.69553324834145,0.984342719661072
6.75629973089075,0.637270425679162
1.56648205312224,0.0572134596295655
2.17475735755589,0.14697176264599
4.05101772590222,0.377728701103479
5.60462613911793,0.510142570361495
4.13985010181177,0.453632140066475
6.0213989750744,0.805774769280106
4.37183736732922,0.490558153251186
7.31662028203838,0.809119730023667
4.71888243998324,0.625188191886991
2.52877404609249,0.2255944237113
6.53942232156745,0.511186365270987
3.07901932525895,0.233683933503926
4.01672450715672,0.596103054005653
-2.89592177312968,0.0670065481681377
0.509275336339009,0.216747992206365
4.71718804610979,0.691858569625765
6.46177366712876,0.950986761366948
3.48121408488907,0.343739606672898
8.62621884565331,0.978857290465385
5.76854402876434,0.920575121883303
0.145264228619238,0.253197271609679
5.40341942696903,0.557788287987933
5.31124252774665,0.349329243181273
9.0501001807759,0.768006739905104
3.43989775449042,0.297403171658516
5.48336112434741,0.617789559997618
3.34615208615725,0.482264332706109
5.58133550914168,0.570787107339129
6.51306416402066,0.667774840956554
5.40750497801509,0.568378095980734
6.74094736090449,0.698669131379575
2.06657113128363,0.259816606994718
8.39761208275149,0.814223111839965
7.34136035683134,0.642250387230888
3.27412735537186,0.250419823918492
7.75832188536811,0.739878044929355
2.49229024175861,0.149800048209727
2.94824146649196,0.273623256245628
6.37974560876999,0.695514352293685
2.49420764078641,0.206343935569748
4.40850842111428,0.416386304423213
5.85064571128452,0.708200877299532
6.29976871839513,0.65072305360809
9.77140518037266,0.882955698296428
6.85671534105733,0.539420795394108
8.33887896447066,0.801840656902641
5.88220035888104,0.713667651871219
4.64450309270861,0.247797560645267
3.19703039567899,0.00944302976131439
9.6705909311153,0.884776609018445
5.81165347666982,0.407844712492079
8.11964103697746,0.709661606932059
1.84201125533064,0.210328552871943
0.654330398487421,0.0234252905938774
2.71751194433003,0.527021857444197
3.40890707983129,0.708847995847464
9.59695505391702,0.913919518701732
10.9707244391074,0.982884711353108
1.05279792447234,0.102229831041768
0.987821135341633,0.0651363055221736
-0.671877183417928,0.119760825298727
7.7439372455049,0.910843616351485
4.17328653284656,0.424439395545051
1.337376889989,0.0796866938471794
2.43392539862695,0.136986260069534
1.49199846111464,0.200800467748195
7.74929327890802,0.787208791356534
2.53043455075126,0.0889860505703837
2.80480435963576,0.334559386130422
5.47353721742744,0.890334459720179
-0.0591238466141861,0.0160812241956592
4.05820678770319,0.256881760200486
1.01619025197476,0.111724467249587
5.39670306348461,0.748265805887058
5.43109285673766,0.714497815817595
3.18314217307696,0.40653036092408
8.806241830889,0.931216664612293
0.379443777912313,0.0484856776893139
6.16888615994338,0.537880314514041
3.10435592703653,0.243428173707798
2.65182337108058,0.405932231573388
2.07516943979491,0.451837063767016
1.28283907530117,0.366570056881756
2.93903200562683,0.306416157167405
4.81786351824263,0.629875681828707
0.270149905747942,0.233123239595443
3.73404290686317,0.331398510606959
6.31592323395194,0.53022305900231
10.8897306509891,0.988934156717733
1.15678178385983,0.288233243161812
-0.0397786732813024,0.299637691583484
6.94005782533921,0.726059043081477
9.4725772679269,0.945358541794121
4.12286888428443,0.476792393485084
2.95117136243122,0.0787178203463554
8.11809720891641,0.583251810632646
2.69723989204332,0.234769972972572
1.89249400402427,0.250498487614095
1.85855723624234,0.221111067105085
5.83135271269028,0.637134861666709
-2.52805178080557,0.0259331006091088
0.526990907647684,0.0403996522072703
5.29000038623326,0.282198917819187
7.89699182321654,0.920707730576396
0.0695183868138347,0.14607531693764
2.09014632239501,0.10240810457617
2.49392301339945,0.185461862711236
8.42207041058877,0.714303984772414
