"Y","X"
1.2236304582229,0.178911282680929
4.13234249713141,0.605243697063997
-1.55451375553578,0.0295866972301155
4.51247930197245,0.541670485865325
-0.733743641882827,0.0478407475166023
3.01799875533751,0.440888540586457
10.5035485854196,0.941953914705664
11.0041584453349,0.983509396668524
7.22257674840928,0.844782103318721
0.302107085674379,0.0906781847588718
4.89601988312126,0.502390048233792
-0.188142165450251,0.168738555861637
10.2019686335484,0.972171198576689
3.45699059432041,0.611355474684387
10.4097773737082,0.925367390504107
6.45635437972707,0.840934923151508
8.87686887093178,0.775931582553312
11.1138628562846,0.959620843175799
7.08642768027401,0.844399899244308
3.31078814003035,0.513486084295437
1.0285428184785,0.0016330371145159
0.451879855017204,0.397306258790195
3.86189940631255,0.488039500778541
4.36914966119501,0.546755288960412
-0.220316904811942,0.107786940177903
7.22855699223286,0.798403633292764
0.733786114556456,0.351801285753027
5.14014797189049,0.675297289155424
9.55931252338518,0.920942837139592
9.55245538926032,0.915533577557653
11.304487372119,0.959091196069494
9.938399514018,0.991734284209087
0.474432604437312,0.163468289887533
2.86859437198669,0.445637393277138
4.06447257897971,0.521748763509095
3.03663820367216,0.564905126113445
7.64051157548344,0.776735553052276
8.20943201320897,0.86855860427022
8.97258506664504,0.937845069682226
5.0505403802207,0.532428279519081
7.22143605406142,0.676009802846238
0.841751017339914,0.207750055706128
8.2446136800071,0.79217505431734
3.63048745642774,0.619382143253461
3.7374900453303,0.652334430720657
2.84943415636049,0.524444487178698
5.52631235531153,0.685907151317224
-1.57248968399398,0.0986564960330725
1.00531468300239,0.372870735358447
7.89904613597686,0.895828349981457
8.56230455127245,0.963195282034576
0.299196167490225,0.162488491740078
1.69135348166678,0.276083756005391
6.8363211696643,0.741108111571521
-0.927063549789157,0.0956289481837302
4.04417045456328,0.659805318107828
5.83997058867766,0.741032427642494
4.18935998322656,0.618255692068487
0.125913383278716,0.114602559013292
6.2135451147364,0.689840072533116
0.964345469973893,0.234360571485013
0.195120047412102,0.148507962469012
-0.843801317756153,0.0725525931920856
-0.696472409123458,0.0770935458131135
10.5687933067327,0.942362010944635
-0.205791300687966,0.339985059574246
7.32223574915637,0.779209505999461
8.43534861970641,0.875999904470518
4.75709701677465,0.644456923240796
1.0978552302951,0.307184596313164
9.98088845327806,0.916180102154613
0.740628572192788,0.195473823230714
0.443274297835758,0.0753733844030648
6.012345492285,0.745589926373214
0.412541270745735,0.0281574404798448
3.42934412276974,0.603585934033617
6.02079390137555,0.600380155257881
-0.03744772258658,0.0337508730590343
0.0430618981793967,0.264684031484649
